Date,Open,High,Low,Close,Volume,Adj Close
8-Nov-16,180.110001,182.679993,178.460007,181.919998,2643300,179.1017
7-Nov-16,179,181.5,179,181.479996,3338800,178.668503
4-Nov-16,176.330002,177.339996,174.729996,175.919998,1846500,173.194656
3-Nov-16,176.770004,177.970001,176.210007,176.210007,1972700,173.480164
2-Nov-16,177.070007,177.5,176.070007,176.580002,2104800,173.844421
1-Nov-16,179,179.179993,176.610001,178.059998,2900600,175.301498
31-Oct-16,177.679993,178.5,177.229996,178.240005,1828200,175.478714
28-Oct-16,178.509995,178.509995,175.460007,177.139999,2042800,174.395737
27-Oct-16,178.190002,178.850006,176.570007,177.75,3021900,174.996307
26-Oct-16,174.789993,177.899994,173.929993,177.070007,2533800,174.326828
25-Oct-16,175.039993,175.960007,174.639999,175.550003,2423300,172.830399
24-Oct-16,175.5,175.789993,174.350006,175.119995,1943200,172.407043
21-Oct-16,172.839996,174.899994,172.509995,174.669998,2004400,171.964005
20-Oct-16,174,175.789993,173.800003,174.509995,2471100,171.806488
19-Oct-16,173.369995,175.679993,173.179993,174.509995,3676000,171.806488
18-Oct-16,172.009995,173.470001,171.100006,172.630005,4471400,169.955612
17-Oct-16,170.5,171.270004,168.449997,169,3061400,166.381866
14-Oct-16,171.600006,172.949997,169.110001,170.520004,5282300,167.878311
13-Oct-16,167.600006,167.630005,165.509995,167.419998,2713700,164.826309
12-Oct-16,169.039993,169.990005,168.300003,169.300003,2404000,166.6772
11-Oct-16,169.839996,170.869995,167.910004,169.039993,2680000,166.421219
10-Oct-16,170.520004,171.75,170.100006,171.039993,2521700,168.390244
7-Oct-16,167.5,169.979996,166.240005,169.830002,3390200,167.198975
6-Oct-16,167.179993,167.289993,164.820007,167.149994,2858000,164.560501
5-Oct-16,163.320007,166.570007,163.009995,166.399994,2548200,163.822113
4-Oct-16,161.240005,164.149994,161.229996,162.270004,2469900,159.756104
3-Oct-16,160.5,161.720001,160.25,161.070007,2444700,158.574722
30-Sep-16,159.949997,162.410004,157.800003,161.270004,4497200,158.771606
29-Sep-16,163.380005,163.960007,157.770004,158.949997,3733800,156.487534
28-Sep-16,163.339996,163.789993,161.679993,163.449997,1678100,160.917816
27-Sep-16,160.720001,163.449997,159.820007,162.889999,2602700,160.366516
